a1,a2,a3,a4,a5,a6
0.05887739408301,-0.047918959366325,1.64771909469129,2.03871059709564,0.065864429115094,-2.0654517173275
0.059981994981524,-0.048728850466651,1.64902873648055,2.03865215271228,0.067094330999641,-2.06582205276248
0.061088492052955,-0.049537103032758,1.65033618920141,2.03859359191837,0.068326069196426,-2.06619049268857
0.06219688655709,-0.05034371513818,1.65164145540701,2.0385349204503,0.069559640891198,-2.06655703910587
0.063307179736342,-0.051148684836662,1.65294453762944,2.0384761440356,0.07079504325112,-2.06692169399408
0.064419372815607,-0.051952010162232,1.65424543837983,2.03841726839321,0.072032273424598,-2.06728445931272
0.065533467002122,-0.052753689129274,1.65554416014851,2.03835829923356,0.073271328541105,-2.06764533700132
0.066649463485323,-0.053553719732599,1.65684070540509,2.03829924225884,0.074512205711012,-2.06800432897963
0.067767363436706,-0.054352099947513,1.65813507659861,2.03824010316315,0.075754902025384,-2.06836143714773
0.06888716800968,-0.055148827729891,1.65942727615764,2.03818088763265,0.076999414555847,-2.06871666338636
0.07000887833943,-0.055943901016248,1.66071730649039,2.03812160134576,0.078245740354385,-2.06907000955697
0.071132495542765,-0.056737317723805,1.66200516998483,2.03806224997337,0.079493876453168,-2.069421477502
0.072258020717986,-0.057529075750564,1.66329086900879,2.03800283917894,0.080743819864377,-2.06977106904502
0.07338545494473,-0.058319172975381,1.66457440591013,2.03794337461876,0.081995567580032,-2.07011878599095
0.074514799283835,-0.05910760725803,1.66585578301675,2.037883861942,0.083249116571812,-2.07046463012621
0.075646054777189,-0.059894376439281,1.66713500263681,2.03782430679101,0.08450446379087,-2.07080860321892
0.076779222447591,-0.060679478340966,1.66841206705876,2.03776471480142,0.085761606167686,-2.0711507070191
0.077914303298598,-0.06146291076605,1.66968697855147,2.03770509160227,0.087020540611841,-2.0714909432588
0.079051298314386,-0.062244671498708,1.67095973936438,2.03764544281625,0.088281264011891,-2.07182931365234
0.0801902084596,-0.063024758304389,1.67223035172755,2.03758577405983,0.089543773235157,-2.07216581989645
0.081331034679209,-0.063803168929889,1.67349881785178,2.03752609094339,0.090808065127557,-2.07250046367046
0.08247377789836,-0.064579901103424,1.67476513992877,2.03746639907143,0.092074136513438,-2.07283324663647
0.083618439022227,-0.065354952534702,1.67602932013113,2.03740670404267,0.093341984195379,-2.07316417043953
0.08476501893587,-0.06612832091499,1.67729136061257,2.03734701145027,0.094611604954032,-2.07349323670782
0.08591351850408,-0.066900003917189,1.67855126350795,2.03728732688195,0.095882995547942,-2.0738204470528
0.087063938571238,-0.067669999195905,1.67980903093343,2.0372276559201,0.097156152713352,-2.07414580306944
0.088216279961161,-0.068438304387521,1.68106466498652,2.03716800414202,0.098431073164044,-2.0744693063363
0.089370543476958,-0.069204917110266,1.68231816774622,2.03710837712,0.099707753591162,-2.07479095841578
0.090526729900877,-0.06996983496429,1.68356954127309,2.03704878042151,0.100986190663015,-2.07511076085426
0.091684839994157,-0.070733055531736,1.6848187876094,2.03698921960929,0.10226638102492,-2.07542871518226
0.092844874496882,-0.071494576376809,1.68606590877915,2.03692970024156,0.103548321299016,-2.07574482291462
0.094006834127827,-0.072254395045851,1.68731090678826,2.03687022787213,0.104832008084079,-2.07605908555067
0.095170719584309,-0.073012509067416,1.6885537836246,2.03681080805053,0.106117437955358,-2.07637150457436
0.096336531542038,-0.073768915952335,1.68979454125812,2.03675144632219,0.107404607464383,-2.0766820814545
0.097504270654967,-0.074523613193795,1.69103318164092,2.03669214822851,0.108693513138799,-2.07699081764483
0.098673937555139,-0.075276598267411,1.69226970670738,2.03663291930708,0.109984151482179,-2.07729771458424
0.099845532852538,-0.076027868631297,1.69350411837423,2.03657376509175,0.111276518973851,-2.07760277369693
0.101019057134937,-0.076777421726142,1.69473641854066,2.03651469111281,0.112570612068718,-2.07790599639258
0.102194510967747,-0.07752525497528,1.69596660908839,2.03645570289708,0.113866427197082,-2.07820738406645
0.103371894893867,-0.078271365784768,1.69719469188179,2.03639680596807,0.115163960764459,-2.07850693809962
0.10455120943353,-0.079015751543457,1.69842066876797,2.03633800584611,0.116463209151414,-2.07880465985907
0.10573245508415,-0.079758409623067,1.69964454157685,2.03627930804846,0.117764168713371,-2.07910055069792
0.106915632320174,-0.080499337378258,1.70086631212126,2.03622071808944,0.119066835780442,-2.07939461195552
0.108100741592927,-0.081238532146714,1.70208598219706,2.03616224148058,0.12037120665724,-2.07968684495764
0.10928778333046,-0.081975991249206,1.70330355358317,2.0361038837307,0.121677277622719,-2.07997725101661
0.1104767579374,-0.082711711989676,1.70451902804174,2.03604565034607,0.122985044929976,-2.08026583143149
0.11166766579479,-0.083445691655304,1.70573240731816,2.03598754683053,0.124294504806084,-2.08055258748821
0.112860507259947,-0.084177927516595,1.70694369314118,2.03592957868558,0.125605653451923,-2.08083752045972
0.114055282666298,-0.084908416827442,1.70815288722302,2.03587175141051,0.126918487041977,-2.08112063160616
0.115251992323236,-0.085637156825213,1.70935999125943,2.03581407050253,0.128233001724188,-2.08140192217502
0.116450636515962,-0.086364144730818,1.71056500692978,2.03575654145689,0.129549193619754,-2.08168139340124
0.117651215505331,-0.087089377748794,1.71176793589715,2.03569916976696,0.13086705882296,-2.08195904650741
0.118853729527702,-0.087812853067374,1.71296877980842,2.03564196092437,0.132186593401006,-2.08223488270392
0.120058178794783,-0.088534567858571,1.71416754029434,2.0355849204191,0.13350779339383,-2.08250890318906
0.121264563493477,-0.089254519278252,1.71536421896962,2.03552805373963,0.134830654813921,-2.08278110914923
0.122472883785728,-0.089972704466215,1.71655881743304,2.03547136637299,0.136155173646156,-2.08305150175905
0.12368313980837,-0.090689120546269,1.71775133726749,2.03541486380493,0.137481345847612,-2.08332008218152
0.12489533167297,-0.091403764626312,1.71894178004009,2.03535855151996,0.1388091673474,-2.08358685156815
0.126109459465678,-0.092116633798408,1.72013014730222,2.03530243500151,0.140138634046479,-2.08385181105913
0.127325523247068,-0.092827725138869,1.72131644058969,2.03524651973199,0.14146974181749,-2.08411496178347
0.12854352305199,-0.093537035708332,1.72250066142273,2.03519081119293,0.142802486504575,-2.08437630485913
0.129763458889413,-0.094244562551839,1.72368281130611,2.03513531486505,0.144136863923203,-2.08463584139318
0.130985330742271,-0.094950302698917,1.72486289172924,2.03508003622837,0.145472869859995,-2.08489357248193
0.132209138567312,-0.095654253163661,1.7260409041662,2.03502498076229,0.14681050007255,-2.08514949921109
0.133434882294943,-0.096356410944809,1.72721685007588,2.03497015394574,0.148149750289271,-2.08540362265589
0.134662561829072,-0.097056773025829,1.728390730902,2.03491556125719,0.149490616209188,-2.08565594388125
0.135892177046964,-0.097755336374997,1.72956254807323,2.03486120817481,0.150833093501787,-2.08590646394189
0.137123727799078,-0.09845209794548,1.73073230300323,2.03480710017655,0.152177177806836,-2.08615518388251
0.13835721390892,-0.099147054675417,1.73189999709077,2.0347532427402,0.153522864734208,-2.08640210473788
0.139592635172884,-0.099840203488004,1.73306563171978,2.03469964134351,0.154870149863718,-2.08664722753304
0.140829991360106,-0.100531541291574,1.73422920825943,2.03464630146427,0.156219028744935,-2.08689055328338
0.142069282212303,-0.101221064979683,1.73539072806421,2.03459322858037,0.157569496897026,-2.08713208299482
0.143310507443627,-0.10190877143119,1.73655019247399,2.03454042816994,0.158921549808572,-2.08737181766392
0.144553666740505,-0.102594657510348,1.73770760281412,2.03448790571138,0.160275182937403,-2.08760975827807
0.145798759761495,-0.103278720066878,1.73886296039549,2.03443566668346,0.161630391710426,-2.08784590581555
0.147045786137123,-0.103960955936066,1.74001626651461,2.03438371656542,0.162987171523453,-2.08808026124572
0.14829474546974,-0.104641361938838,1.74116752245367,2.03433206083704,0.164345517741026,-2.08831282552916
0.149545637333365,-0.105319934881852,1.74231672948063,2.03428070497867,0.165705425696257,-2.08854359961778
0.150798461273533,-0.105996671557583,1.74346388884928,2.03422965447139,0.167066890690654,-2.08877258445496
0.152053216807143,-0.106671568744407,1.74460900179931,2.03417891479703,0.168429907993948,-2.08899978097571
0.15330990342231,-0.107344623206693,1.74575206955642,2.03412849143826,0.169794472843932,-2.08922519010677
0.154568520578207,-0.108015831694884,1.74689309333232,2.03407838987864,0.171160580446286,-2.08944881276678
0.15582906770492,-0.10868519094559,1.74803207432487,2.03402861560275,0.172528225974414,-2.08967064986639
0.157091544203294,-0.109352697681677,1.74916901371811,2.03397917409619,0.173897404569273,-2.08989070230838
0.158355949444784,-0.110018348612349,1.75030391268236,2.0339300708457,0.17526811133921,-2.09010897098786
0.1596222827713,-0.110682140433248,1.75143677237424,2.03388131133919,0.176640341359797,-2.09032545679231
0.160890543495065,-0.111344069826532,1.75256759393681,2.03383290106585,0.178014089673661,-2.0905401606018
0.162160730898457,-0.112004133460976,1.75369637849957,2.03378484551617,0.179389351290321,-2.09075308328906
0.163432844233865,-0.112662327992053,1.75482312717858,2.03373715018203,0.180766121186022,-2.09096422571963
0.164706882723537,-0.113318650062035,1.75594784107649,2.03368982055675,0.182144394303583,-2.09117358875204
0.165982845559431,-0.113973096300076,1.75707052128264,2.03364286213516,0.183524165552209,-2.09138117323784
0.167260731903071,-0.11462566332231,1.75819116887312,2.03359628041366,0.184905429807353,-2.09158698002184
0.168540540885392,-0.115276347731938,1.75930978491082,2.03355008089026,0.186288181910546,-2.09179100994216
0.169822271606596,-0.115925146119329,1.7604263704455,2.03350426906466,0.187672416669229,-2.09199326383041
0.171105923136007,-0.116572055062107,1.76154092651388,2.0334588504383,0.1890581288566,-2.0921937425118
0.17239149451192,-0.117217071125248,1.76265345413968,2.03341383051441,0.190445313211452,-2.09239244680527
0.173678984741454,-0.117860190861172,1.7637639543337,2.03336921479805,0.191833964438013,-2.09258937752363
0.174968392800411,-0.118501410809842,1.76487242809389,2.03332500879618,0.193224077205789,-2.09278453547366
0.176259717633126,-0.119140727498859,1.7659788764054,2.03328121801771,0.194615646149403,-2.0929779214563
0.177552958152322,-0.119778137443554,1.76708330024064,2.03323784797355,0.196008665868441,-2.0931695362667
0.178848113238968,-0.12041363714709,1.76818570055937,2.03319490417663,0.1974031309273,-2.09335938069443
0.180145181742133,-0.121047223100557,1.76928607830875,2.03315239214199,0.198799035855016,-2.09354745552354
0.181444162478843,-0.121678891783067,1.77038443442341,2.03311031738678,0.200196375145131,-2.09373376153273
0.182745054233935,-0.122308639661856,1.77148076982549,2.03306868543035,0.201595143255525,-2.09391829949545
0.18404785575992,-0.122936463192386,1.77257508542474,2.03302750179426,0.202995334608265,-2.09410107018007
0.185352565776837,-0.123562358818434,1.77366738211854,2.03298677200232,0.204396943589454,-2.09428207434996
0.18665918297211,-0.124186322972201,1.77475766079202,2.03294650158065,0.205799964549082,-2.09446131276364
0.187967706000412,-0.12480835207441,1.77584592231806,2.03290669605769,0.207204391800872,-2.09463878617492
0.189278133483521,-0.125428442534405,1.77693216755738,2.03286736096429,0.208610219622131,-2.09481449533301
0.190590464010181,-0.126046590750255,1.77801639735863,2.03282850183367,0.210017442253599,-2.09498844098263
0.191904696135965,-0.126662793108855,1.77909861255841,2.03279012420151,0.211426053899308,-2.09516062386418
0.193220828383132,-0.127277045986028,1.78017881398132,2.03275223360599,0.212836048726431,-2.09533104471383
0.194538859240494,-0.127889345746631,1.78125700244008,2.03271483558775,0.214247420865129,-2.09549970426368
0.195858787163276,-0.128499688744655,1.78233317873555,2.03267793569002,0.215660164408417,-2.09566660324184
0.197180610572981,-0.129108071323331,1.78340734365678,2.03264153945857,0.217074273412017,-2.09583174237259
0.198504327857254,-0.129714489815235,1.7844794979811,2.03260565244176,0.218489741894211,-2.09599512237652
0.199829937369746,-0.130318940542396,1.78554964247415,2.0325702801906,0.219906563835702,-2.09615674397062
0.20115743742998,-0.130921419816398,1.78661777788999,2.03253542825873,0.22132473317947,-2.0963166078684
0.20248682632322,-0.131521923938486,1.78768390497109,2.03250110220245,0.222744243830638,-2.09647471478008
0.203818102300335,-0.132120449199681,1.78874802444843,2.03246730758077,0.224165089656326,-2.09663106541262
0.205151263577666,-0.132716991880876,1.78981013704157,2.03243404995542,0.225587264485519,-2.09678566046995
0.2064863083369,-0.133311548252956,1.79087024345866,2.03240133489085,0.227010762108929,-2.096938500653
0.207823234724936,-0.133904114576899,1.79192834439657,2.03236916795426,0.228435576278855,-2.09708958665989
0.209162040853756,-0.134494687103888,1.79298444054087,2.03233755471563,0.229861700709052,-2.09723891918602
0.210502724800295,-0.135083262075423,1.79403853256593,2.03230650074773,0.231289129074601,-2.09738649892422
0.211845284606317,-0.135669835723429,1.79509062113499,2.03227601162611,0.23271785501177,-2.09753232656486
0.213189718278282,-0.13625440427037,1.79614070690019,2.03224609292915,0.234147872117888,-2.09767640279596
0.214536023787228,-0.136836963929358,1.79718879050262,2.03221675023805,0.235579173951214,-2.09781872830335
0.215884199068638,-0.137417510904269,1.79823487257241,2.03218798913684,0.23701175403081,-2.09795930377077
0.217234242022321,-0.137996041389852,1.79927895372877,2.03215981521238,0.238445605836409,-2.09809812988
0.218586150512284,-0.138572551571845,1.80032103458002,2.03213223405442,0.239880722808293,-2.09823520731098
0.219939922366617,-0.139147037627092,1.80136111572371,2.03210525125554,0.24131709834717,-2.09837053674197
0.221295555377363,-0.139719495723655,1.80239919774659,2.03207887241117,0.242754725814045,-2.0985041188496
0.222653047300404,-0.140289922020926,1.80343528122475,2.03205310311964,0.244193598530106,-2.09863595430906
0.224012395855339,-0.140858312669752,1.80446936672363,2.03202794898212,0.245633709776592,-2.0987660437942
0.225373598725367,-0.141424663812544,1.80550145479805,2.03200341560266,0.247075052794686,-2.09889438797767
0.226736653557165,-0.1419889715834,1.80653154599235,2.03197950858818,0.248517620785389,-2.09902098753101
0.228101557960781,-0.142551232108217,1.80755964084034,2.03195623354846,0.249961406909406,-2.0991458431248
0.22946830950951,-0.143111441504817,1.80858573986545,2.03193359609615,0.251406404287031,-2.0992689554288
0.230836905739784,-0.143669595883059,1.8096098435807,2.03191160184676,0.252852605998032,-2.09939032511202
0.232207344151059,-0.144225691344964,1.81063195248883,2.03189025641865,0.254300005081542,-2.0995099528429
0.233579622205702,-0.144779723984834,1.81165206708229,2.03186956543301,0.255748594535944,-2.09962783928941
0.234953737328882,-0.145331689889372,1.81267018784334,2.03184953451391,0.257198367318765,-2.09974398511916
0.236329686908458,-0.145881585137805,1.81368631524408,2.0318301692882,0.258649316346567,-2.09985839099956
0.237707468294872,-0.146429405802007,1.81470044974649,2.03181147538557,0.26010143449484,-2.09997105759791
0.239087078801044,-0.146975147946621,1.81571259180254,2.03179345843851,0.261554714597902,-2.10008198558154
0.240468515702263,-0.14751880762918,1.81672274185417,2.03177612408231,0.263009149448788,-2.10019117561794
0.241851776236082,-0.148060380900237,1.81773090033339,2.03175947795501,0.264464731799155,-2.10029862837486
0.243236857602217,-0.148599863803486,1.81873706766232,2.03174352569743,0.265921454359179,-2.10040434452046
0.244623756962444,-0.149137252375889,1.81974124425324,2.03172827295311,0.267379309797457,-2.10050832472342
0.246012471440496,-0.149672542647798,1.82074343050864,2.03171372536834,0.268838290740918,-2.10061056965308
0.247402998121969,-0.15020573064309,1.82174362682128,2.03169988859207,0.270298389774709,-2.10071107997952
0.248795334054215,-0.150736812379287,1.82274183357424,2.03168676827595,0.271759599442128,-2.10080985637375
0.250189476246253,-0.151265783867686,1.82373805114095,2.03167437007429,0.273221912244508,-2.10090689950779
0.25158542166867,-0.15179264111349,1.82473227988529,2.03166269964401,0.274685320641143,-2.10100221005478
0.252983167253525,-0.152317380115933,1.8257245201616,2.03165176264463,0.276149817049195,-2.10109578868917
0.254382709894261,-0.152839996868416,1.82671477231472,2.03164156473828,0.277615393843607,-2.10118763608678
0.255784046445608,-0.153360487358631,1.8277030366801,2.03163211158959,0.279082043357017,-2.10127775292492
0.257187173723498,-0.153878847568695,1.8286893135838,2.03162340886574,0.280549757879685,-2.10136613988261
0.258592088504972,-0.154395073475281,1.82967360334253,2.03161546223637,0.282018529659395,-2.10145279764056
0.259998787528097,-0.154909161049754,1.83065590626377,2.03160827737358,0.283488350901394,-2.10153772688142
0.261407267491875,-0.1554211062583,1.83163622264574,2.03160185995189,0.284959213768303,-2.10162092828984
0.262817525056165,-0.155930905062057,1.8326145527775,2.03159621564819,0.286431110380049,-2.1017024025526
0.264229556841596,-0.156438553417259,1.83359089693899,2.03159135014173,0.287904032813783,-2.10178215035875
0.265643359429487,-0.156944047275359,1.83456525540106,2.03158726911405,0.289377973103821,-2.10186017239974
0.267058929361767,-0.157447382583174,1.83553762842556,2.03158397824895,0.290852923241563,-2.1019364693695
0.2684762631409,-0.157948555283017,1.83650801626533,2.03158148323246,0.292328875175433,-2.10201104196464
0.269895357229802,-0.158447561312831,1.83747641916433,2.0315797897528,0.293805820810811,-2.1020838908845
0.271316208051773,-0.158944396606332,1.83844283735759,2.03157890350032,0.295283752009968,-2.10215501683133
0.272738811990418,-0.159439057093145,1.83940727107136,2.03157883016745,0.296762660592007,-2.10222442051036
0.27416316538958,-0.159931538698939,1.84036972052308,2.03157957544869,0.298242538332803,-2.10229210263
0.275589264553268,-0.160421837345571,1.84133018592148,2.0315811450405,0.299723376964948,-2.10235806390189
0.277017105745587,-0.160909948951223,1.8422886674666,2.03158354464131,0.30120516817769,-2.10242230504107
0.278446685190674,-0.161395869430545,1.84324516534984,2.03158677995144,0.302687903616885,-2.10248482676609
0.27987799907263,-0.16187959469479,1.84419967975403,2.03159085667307,0.304171574884946,-2.10254562979915
0.281311043535461,-0.162361120651963,1.84515221085347,2.03159578051015,0.305656173540791,-2.10260471486619
0.282745814683012,-0.16284044320696,1.84610275881394,2.03160155716836,0.307141691099799,-2.10266208269705
0.284182308578908,-0.163317558261709,1.84705132379282,2.03160819235507,0.308628119033763,-2.1027177340256
0.285620521246501,-0.163792461715316,1.84799790593907,2.03161569177928,0.310115448770855,-2.10277166958984
0.287060448668805,-0.164265149464208,1.84894250539332,2.03162406115154,0.311603671695574,-2.10282389013203
0.288502086788448,-0.164735617402279,1.84988512228791,2.0316333061839,0.313092779148719,-2.10287439639883
0.289945431507618,-0.16520386142103,1.85082575674692,2.03164343258984,0.31458276242735,-2.10292318914142
0.29139047868801,-0.165669877409723,1.85176440888623,2.03165444608425,0.316073612784749,-2.10297026911562
0.29283722415078,-0.16613366125552,1.85270107881358,2.0316663523833,0.317565321430401,-2.10301563708202
0.294285663676493,-0.166595208843633,1.85363576662857,2.03167915720441,0.319057879529957,-2.10305929380612
0.295735793005085,-0.167054516057473,1.85456847242279,2.03169286626619,0.320551278205206,-2.10310124005843
0.297187607835813,-0.167511578778797,1.85549919627978,2.03170748528836,0.32204550853406,-2.1031414766146
0.298641103827215,-0.167966392887853,1.85642793827513,2.03172301999166,0.323540561550525,-2.10318000425559
0.300096276597073,-0.168418954263535,1.85735469847652,2.03173947609783,0.325036428244683,-2.10321682376775
0.301553121722373,-0.168869258783527,1.85827947694373,2.03175685932949,0.326533099562679,-2.10325193594294
0.303011634739269,-0.169317302324462,1.85920227372875,2.03177517541007,0.328030566406705,-2.1032853415787
0.304471811143052,-0.169763080762061,1.86012308887577,2.03179443006376,0.329528819634985,-2.10331704147836
0.305933646388115,-0.170206589971296,1.86104192242125,2.03181462901542,0.33102785006177,-2.10334703645114
0.307397135887923,-0.170647825826534,1.86195877439398,2.0318357779905,0.332527648457332,-2.10337532731231
0.308862275014989,-0.171086784201693,1.86287364481509,2.03185788271497,0.334028205547954,-2.10340191488332
0.310329059100845,-0.171523460970396,1.86378653369813,2.03188094891521,0.335529512015934,-2.10342679999188
0.31179748343602,-0.171957852006121,1.8646974410491,2.03190498231797,0.337031558499583,-2.10344998347216
0.313267543270016,-0.17238995318236,1.8656063668665,2.03192998865026,0.338534335593228,-2.10347146616487
0.314739233811293,-0.17281976037277,1.86651331114137,2.03195597363926,0.340037833847222,-2.10349124891737
0.316212550227244,-0.173247269451329,1.86741827385735,2.03198294301227,0.341542043767947,-2.10350933258386
0.317687487644189,-0.173672476292494,1.8683212549907,2.03201090249657,0.343046955817828,-2.10352571802545
0.319164041147354,-0.174095376771353,1.86922225451038,2.03203985781939,0.344552560415349,-2.10354040611034
0.320642205780864,-0.174515966763787,1.87012127237807,2.03206981470774,0.346058847935064,-2.10355339771389
0.322121976547732,-0.174934242146625,1.87101830854822,2.03210077888842,0.347565808707623,-2.10356469371879
0.323603348409853,-0.175350198797799,1.87191336296811,2.03213275608785,0.349073433019788,-2.10357429501518
0.325086316288002,-0.175763832596508,1.87280643557787,2.03216575203199,0.350581711114462,-2.10358220250079
0.326570875061824,-0.176175139423372,1.87369752631054,2.03219977244627,0.352090633190709,-2.10358841708101
0.328057019569844,-0.176584115160595,1.87458663509212,2.03223482305549,0.353600189403797,-2.10359293966912
0.329544744609459,-0.176990755692121,1.87547376184161,2.03227090958367,0.355110369865217,-2.10359577118633
0.331034044936949,-0.177395056903798,1.87635890647104,2.03230803775403,0.356621164642728,-2.10359691256195
0.332524915267482,-0.177797014683538,1.87724206888556,2.03234621328882,0.358132563760391,-2.10359636473349
0.33401735027512,-0.178196624921476,1.87812324898342,2.03238544190929,0.359644557198612,-2.10359412864686
0.335511344592833,-0.178593883510133,1.87900244665606,2.03242572933549,0.361157134894185,-2.1035902052564
0.337006892812509,-0.178988786344581,1.87987966178815,2.03246708128626,0.362670286740338,-2.10358459552509
0.338503989484975,-0.179381329322599,1.88075489425762,2.03250950347907,0.364184002586787,-2.10357730042463
0.340002629120009,-0.179771508344845,1.88162814393572,2.03255300162994,0.365698272239783,-2.10356832093561
0.341502806186361,-0.180159319315011,1.88249941068705,2.03259758145329,0.367213085462172,-2.1035576580476
0.343004515111781,-0.180544758139994,1.88336869436962,2.03264324866189,0.368728431973448,-2.10354531275931
0.344507750283036,-0.180927820730055,1.88423599483487,2.0326900089667,0.370244301449824,-2.10353128607871
0.346012506045943,-0.181308502998987,1.88510131192775,2.03273786807679,0.371760683524283,-2.10351557902316
0.347518776705395,-0.181686800864278,1.88596464548672,2.03278683169919,0.373277567786659,-2.10349819261952
0.349026556525395,-0.18206271024728,1.88682599534384,2.03283690553882,0.374794943783695,-2.10347912790434
0.350535839729089,-0.182436227073373,1.88768536132478,2.03288809529834,0.376312801019126,-2.10345838592391
0.352046620498804,-0.182807347272131,1.88854274324889,2.03294040667806,0.377831128953748,-2.10343596773446
